#TYPE Selected.System.Management.ManagementObject
"__SERVER","DisplayName","State","startname"
"SHHWSR0282","Link-Layer Topology Discovery Mapper","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0282","TCP/IP NetBIOS Helper","Running","NT AUTHORITY\LocalService"
"SHHWSR0282","Multimedia Class Scheduler","Stopped","LocalSystem"
"SHHWSR0282","Miss Marple Inventory Agent","Running","LocalSystem"
"SHHWSR0282","Miss Marple Updater","Running","LocalSystem"
"SHHWSR0282","Windows Firewall","Running","NT Authority\LocalService"
"SHHWSR0282","Distributed Transaction Coordinator","Running","NT AUTHORITY\NetworkService"
"SHHWSR0282","Microsoft iSCSI Initiator Service","Stopped","LocalSystem"
"SHHWSR0282","Windows Installer","Stopped","LocalSystem"
"SHHWSR0282","NetBackup Deduplication Multi-Threaded Agent","Running","LocalSystem"
"SHHWSR0282","Network Access Protection Agent","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0282","NetBackup BMR MTFTP Service","Stopped","LocalSystem"
"SHHWSR0282","NetBackup BMR PXE Service","Stopped","LocalSystem"
"SHHWSR0282","NetBackup Client Service","Running","LocalSystem"
"SHHWSR0282","NetBackup Discovery Framework","Running","LocalSystem"
"SHHWSR0282","NetBackup Legacy Client Service","Running","LocalSystem"
"SHHWSR0282","NetBackup Legacy Network Service","Running","LocalSystem"
"SHHWSR0282","NetBackup Proxy Service","Stopped","LocalSystem"
"SHHWSR0282","NetBackup SAN Client Fibre Transport Service","Stopped","LocalSystem"
"SHHWSR0282","Netlogon","Running","LocalSystem"
"SHHWSR0282","Network Connections","Running","LocalSystem"
"SHHWSR0282","Net.Msmq Listener Adapter","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0282","Net.Pipe Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0282","Network List Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0282","Net.Tcp Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0282","Net.Tcp Port Sharing Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0282","Network Location Awareness","Running","NT AUTHORITY\NetworkService"
"SHHWSR0282","Network Store Interface Service","Running","NT Authority\LocalService"
"SHHWSR0282","Performance Counter DLL Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0282","Performance Logs & Alerts","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0282","Plug and Play","Running","LocalSystem"
"SHHWSR0282","IPsec Policy Agent","Running","NT Authority\NetworkService"
"SHHWSR0282","Power","Running","LocalSystem"
"SHHWSR0282","User Profile Service","Running","LocalSystem"
"SHHWSR0282","Protected Storage","Stopped","LocalSystem"
"SHHWSR0282","Remote Access Auto Connection Manager","Stopped","localSystem"
"SHHWSR0282","Remote Access Connection Manager","Stopped","localSystem"
"SHHWSR0282","Routing and Remote Access","Stopped","localSystem"
"SHHWSR0282","Remote Registry","Running","NT AUTHORITY\LocalService"
"SHHWSR0282","RPC Endpoint Mapper","Running","NT AUTHORITY\NetworkService"
"SHHWSR0282","Remote Procedure Call (RPC) Locator","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0282","Remote Procedure Call (RPC)","Running","NT AUTHORITY\NetworkService"
"SHHWSR0282","Resultant Set of Policy Provider","Stopped","LocalSystem"
"SHHWSR0282","Special Administration Console Helper","Stopped","LocalSystem"
"SHHWSR0282","Security Accounts Manager","Running","LocalSystem"
"SHHWSR0282","Smart Card","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0282","Task Scheduler","Running","LocalSystem"
"SHHWSR0282","Smart Card Removal Policy","Stopped","LocalSystem"
"SHHWSR0282","Secondary Logon","Stopped","LocalSystem"
"SHHWSR0282","System Event Notification Service","Running","LocalSystem"
"SHHWSR0282","Symantec Endpoint Protection","Running","LocalSystem"
"SHHWSR0282","Remote Desktop Configuration","Running","localSystem"
"SHHWSR0282","Internet Connection Sharing (ICS)","Stopped","LocalSystem"
"SHHWSR0282","Shell Hardware Detection","Running","LocalSystem"
"SHHWSR0282","Symantec Management Client","Running","LocalSystem"
"SHHWSR0282","Symantec Network Access Control","Stopped","LocalSystem"
"SHHWSR0282","SNMP Service","Running","LocalSystem"
"SHHWSR0282","SNMP Trap","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0282","LANDesk(R) Software Monitoring Service","Running","LocalSystem"
"SHHWSR0282","Print Spooler","Running","LocalSystem"
"SHHWSR0282","Software Protection","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0282","SPP Notification Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0282","SSDP Discovery","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0282","Secure Socket Tunneling Protocol Service","Stopped","NT Authority\LocalService"
"SHHWSR0282","Microsoft Software Shadow Copy Provider","Stopped","LocalSystem"
"SHHWSR0282","Telephony","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0282","TPM Base Services","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0282","Remote Desktop Services","Running","NT Authority\NetworkService"
"SHHWSR0282","Thread Ordering Server","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0282","Distributed Link Tracking Client","Running","LocalSystem"
"SHHWSR0282","Windows Modules Installer","Stopped","localSystem"
"SHHWSR0282","Interactive Services Detection","Stopped","LocalSystem"
"SHHWSR0282","Remote Desktop Services UserMode Port Redirector","Running","localSystem"
"SHHWSR0282","UPnP Device Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0282","Desktop Window Manager Session Manager","Running","localSystem"
"SHHWSR0282","Credential Manager","Stopped","LocalSystem"
"SHHWSR0282","Virtual Disk","Stopped","LocalSystem"
"SHHWSR0282","VMware Tools","Running","LocalSystem"
"SHHWSR0282","VMware Snapshot Provider","Stopped","LocalSystem"
"SHHWSR0282","Symantec Private Branch Exchange","Running","LocalSystem"
"SHHWSR0282","Volume Shadow Copy","Stopped","LocalSystem"
"SHHWSR0282","Windows Time","Running","NT AUTHORITY\LocalService"
"SHHWSR0282","World Wide Web Publishing Service","Running","LocalSystem"
"SHHWSR0282","Windows Process Activation Service","Running","LocalSystem"
"SHHWSR0282","Block Level Backup Engine Service","Stopped","LocalSystem"
"SHHWSR0282","Windows Color System","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0282","Diagnostic Service Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0282","Diagnostic System Host","Stopped","LocalSystem"
"SHHWSR0282","Windows Event Collector","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0282","Problem Reports and Solutions Control Panel Support","Stopped","localSystem"
"SHHWSR0282","Windows Error Reporting Service","Stopped","localSystem"
"SHHWSR0282","WinHTTP Web Proxy Auto-Discovery Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0282","Windows Management Instrumentation","Running","localSystem"
"SHHWSR0282","Windows Remote Management (WS-Management)","Running","NT AUTHORITY\NetworkService"
"SHHWSR0282","WMI Performance Adapter","Stopped","localSystem"
"SHHWSR0282","Portable Device Enumerator Service","Stopped","LocalSystem"
"SHHWSR0282","Windows Update","Running","LocalSystem"
"SHHWSR0282","Windows Driver Foundation - User-mode Driver Framework","Stopped","LocalSystem"
"SHHWSR0283","Application Experience","Stopped","localSystem"
"SHHWSR0283","Application Layer Gateway Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","Application Host Helper Service","Running","LocalSystem"
"SHHWSR0283","Application Identity","Stopped","NT Authority\LocalService"
"SHHWSR0283","Application Information","Running","LocalSystem"
"SHHWSR0283","Application Management","Running","LocalSystem"
"SHHWSR0283","ASP.NET State Service","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0283","Windows Audio Endpoint Builder","Stopped","LocalSystem"
"SHHWSR0283","Windows Audio","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","Base Filtering Engine","Running","NT AUTHORITY\LocalService"
"SHHWSR0283","Background Intelligent Transfer Service","Stopped","LocalSystem"
"SHHWSR0283","NetBackup Bare Metal Restore Boot Server","Stopped","LocalSystem"
"SHHWSR0283","Computer Browser","Stopped","LocalSystem"
"SHHWSR0283","LANDesk(R) Management Agent","Running","LocalSystem"
"SHHWSR0283","Certificate Propagation","Running","LocalSystem"
"SHHWSR0283","Microsoft .NET Framework NGEN v2.0.50727_X86","Stopped","LocalSystem"
"SHHWSR0283","Microsoft .NET Framework NGEN v2.0.50727_X64","Stopped","LocalSystem"
"SHHWSR0283","Microsoft .NET Framework NGEN v4.0.30319_X86","Stopped","LocalSystem"
"SHHWSR0283","Microsoft .NET Framework NGEN v4.0.30319_X64","Stopped","LocalSystem"
"SHHWSR0283","COM+ System Application","Running","LocalSystem"
"SHHWSR0283","Cryptographic Services","Running","NT Authority\NetworkService"
"SHHWSR0283","DCOM Server Process Launcher","Running","LocalSystem"
"SHHWSR0283","Disk Defragmenter","Stopped","localSystem"
"SHHWSR0283","DHCP Client","Running","NT Authority\LocalService"
"SHHWSR0283","Diagnostics Tracking Service","Running","LocalSystem"
"SHHWSR0283","DNS Client","Running","NT AUTHORITY\NetworkService"
"SHHWSR0283","Wired AutoConfig","Stopped","localSystem"
"SHHWSR0283","Diagnostic Policy Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0283","Extensible Authentication Protocol","Stopped","localSystem"
"SHHWSR0283","Encrypting File System (EFS)","Stopped","LocalSystem"
"SHHWSR0283","Windows Event Log","Running","NT AUTHORITY\LocalService"
"SHHWSR0283","COM+ Event System","Running","NT AUTHORITY\LocalService"
"SHHWSR0283","Microsoft Fibre Channel Platform Registration Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","Function Discovery Provider Host","Running","NT AUTHORITY\LocalService"
"SHHWSR0283","Function Discovery Resource Publication","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","Windows Font Cache Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0283","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","NT Authority\LocalService"
"SHHWSR0283","Microsoft FTP Service","Running","LocalSystem"
"SHHWSR0283","Group Policy Client","Running","LocalSystem"
"SHHWSR0283","Human Interface Device Access","Stopped","LocalSystem"
"SHHWSR0283","Health Key and Certificate Management","Stopped","localSystem"
"SHHWSR0283","Windows CardSpace","Stopped","LocalSystem"
"SHHWSR0283","Internet Explorer ETW Collector Service","Stopped","LocalSystem"
"SHHWSR0283","IIS Admin Service","Running","LocalSystem"
"SHHWSR0283","IKE and AuthIP IPsec Keying Modules","Running","LocalSystem"
"SHHWSR0283","Intel Local Scheduler Service","Running","LocalSystem"
"SHHWSR0283","Intel PDS","Running","LocalSystem"
"SHHWSR0283","PnP-X IP Bus Enumerator","Stopped","LocalSystem"
"SHHWSR0283","IP Helper","Running","LocalSystem"
"SHHWSR0283","CNG Key Isolation","Stopped","LocalSystem"
"SHHWSR0283","KtmRm for Distributed Transaction Coordinator","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0283","LANDesk Policy Invoker","Running","LocalSystem"
"SHHWSR0283","LANDesk Targeted Multicast","Running","LocalSystem"
"SHHWSR0283","Server","Running","LocalSystem"
"SHHWSR0283","Workstation","Running","NT AUTHORITY\NetworkService"
"SHHWSR0283","LiveUpdate","Stopped","LocalSystem"
"SHHWSR0283","Link-Layer Topology Discovery Mapper","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","TCP/IP NetBIOS Helper","Running","NT AUTHORITY\LocalService"
"SHHWSR0283","Multimedia Class Scheduler","Stopped","LocalSystem"
"SHHWSR0283","Miss Marple Inventory Agent","Running","LocalSystem"
"SHHWSR0283","Miss Marple Updater","Running","LocalSystem"
"SHHWSR0283","Windows Firewall","Running","NT Authority\LocalService"
"SHHWSR0283","Distributed Transaction Coordinator","Running","NT AUTHORITY\NetworkService"
"SHHWSR0283","Microsoft iSCSI Initiator Service","Stopped","LocalSystem"
"SHHWSR0283","Windows Installer","Stopped","LocalSystem"
"SHHWSR0283","NetBackup Deduplication Multi-Threaded Agent","Running","LocalSystem"
"SHHWSR0283","Network Access Protection Agent","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0283","NetBackup BMR MTFTP Service","Stopped","LocalSystem"
"SHHWSR0283","NetBackup BMR PXE Service","Stopped","LocalSystem"
"SHHWSR0283","NetBackup Client Service","Running","LocalSystem"
"SHHWSR0283","NetBackup Discovery Framework","Running","LocalSystem"
"SHHWSR0283","NetBackup Legacy Client Service","Running","LocalSystem"
"SHHWSR0283","NetBackup Legacy Network Service","Running","LocalSystem"
"SHHWSR0283","NetBackup Proxy Service","Stopped","LocalSystem"
"SHHWSR0283","NetBackup SAN Client Fibre Transport Service","Stopped","LocalSystem"
"SHHWSR0283","Netlogon","Running","LocalSystem"
"SHHWSR0283","Network Connections","Running","LocalSystem"
"SHHWSR0283","Net.Msmq Listener Adapter","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0283","Net.Pipe Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0283","Network List Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0283","Net.Tcp Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0283","Net.Tcp Port Sharing Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0283","Network Location Awareness","Running","NT AUTHORITY\NetworkService"
"SHHWSR0283","Network Store Interface Service","Running","NT Authority\LocalService"
"SHHWSR0283","Performance Counter DLL Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","Performance Logs & Alerts","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","Plug and Play","Running","LocalSystem"
"SHHWSR0283","IPsec Policy Agent","Running","NT Authority\NetworkService"
"SHHWSR0283","Power","Running","LocalSystem"
"SHHWSR0283","User Profile Service","Running","LocalSystem"
"SHHWSR0283","Protected Storage","Stopped","LocalSystem"
"SHHWSR0283","Remote Access Auto Connection Manager","Stopped","localSystem"
"SHHWSR0283","Remote Access Connection Manager","Stopped","localSystem"
"SHHWSR0283","Routing and Remote Access","Stopped","localSystem"
"SHHWSR0283","Remote Registry","Running","NT AUTHORITY\LocalService"
"SHHWSR0283","RPC Endpoint Mapper","Running","NT AUTHORITY\NetworkService"
"SHHWSR0283","Remote Procedure Call (RPC) Locator","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0283","Remote Procedure Call (RPC)","Running","NT AUTHORITY\NetworkService"
"SHHWSR0283","Resultant Set of Policy Provider","Stopped","LocalSystem"
"SHHWSR0283","Special Administration Console Helper","Stopped","LocalSystem"
"SHHWSR0283","Security Accounts Manager","Running","LocalSystem"
"SHHWSR0283","Smart Card","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","Task Scheduler","Running","LocalSystem"
"SHHWSR0283","Smart Card Removal Policy","Stopped","LocalSystem"
"SHHWSR0283","Secondary Logon","Stopped","LocalSystem"
"SHHWSR0283","System Event Notification Service","Running","LocalSystem"
"SHHWSR0283","Symantec Endpoint Protection","Running","LocalSystem"
"SHHWSR0283","Remote Desktop Configuration","Running","localSystem"
"SHHWSR0283","Internet Connection Sharing (ICS)","Stopped","LocalSystem"
"SHHWSR0283","Shell Hardware Detection","Running","LocalSystem"
"SHHWSR0283","Symantec Management Client","Running","LocalSystem"
"SHHWSR0283","Symantec Network Access Control","Stopped","LocalSystem"
"SHHWSR0283","SNMP Service","Running","LocalSystem"
"SHHWSR0283","SNMP Trap","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","LANDesk(R) Software Monitoring Service","Running","LocalSystem"
"SHHWSR0283","Print Spooler","Running","LocalSystem"
"SHHWSR0283","Software Protection","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0283","SPP Notification Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","File Server Storage Reports Manager","Running","LocalSystem"
"SHHWSR0283","File Server Resource Manager","Running","LocalSystem"
"SHHWSR0283","SSDP Discovery","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","Secure Socket Tunneling Protocol Service","Stopped","NT Authority\LocalService"
"SHHWSR0283","Microsoft Software Shadow Copy Provider","Stopped","LocalSystem"
"SHHWSR0283","Telephony","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0283","TPM Base Services","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","Remote Desktop Services","Running","NT Authority\NetworkService"
"SHHWSR0283","Thread Ordering Server","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","Distributed Link Tracking Client","Running","LocalSystem"
"SHHWSR0283","Windows Modules Installer","Stopped","localSystem"
"SHHWSR0283","Interactive Services Detection","Stopped","LocalSystem"
"SHHWSR0283","Remote Desktop Services UserMode Port Redirector","Running","localSystem"
"SHHWSR0283","UPnP Device Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","Desktop Window Manager Session Manager","Running","localSystem"
"SHHWSR0283","Credential Manager","Stopped","LocalSystem"
"SHHWSR0283","Virtual Disk","Stopped","LocalSystem"
"SHHWSR0283","VMware Tools","Running","LocalSystem"
"SHHWSR0283","VMware Snapshot Provider","Stopped","LocalSystem"
"SHHWSR0283","Symantec Private Branch Exchange","Running","LocalSystem"
"SHHWSR0283","Volume Shadow Copy","Stopped","LocalSystem"
"SHHWSR0283","Windows Time","Running","NT AUTHORITY\LocalService"
"SHHWSR0283","World Wide Web Publishing Service","Running","LocalSystem"
"SHHWSR0283","Windows Process Activation Service","Running","LocalSystem"
"SHHWSR0283","Block Level Backup Engine Service","Stopped","LocalSystem"
"SHHWSR0283","Windows Color System","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","Diagnostic Service Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","Diagnostic System Host","Stopped","LocalSystem"
"SHHWSR0283","Windows Event Collector","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0283","Problem Reports and Solutions Control Panel Support","Stopped","localSystem"
"SHHWSR0283","Windows Error Reporting Service","Stopped","localSystem"
"SHHWSR0283","WinHTTP Web Proxy Auto-Discovery Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","Windows Management Instrumentation","Running","localSystem"
"SHHWSR0283","Windows Remote Management (WS-Management)","Running","NT AUTHORITY\NetworkService"
"SHHWSR0283","WMI Performance Adapter","Stopped","localSystem"
"SHHWSR0283","Web Management Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0283","Portable Device Enumerator Service","Stopped","LocalSystem"
"SHHWSR0283","Windows Update","Running","LocalSystem"
"SHHWSR0283","Windows Driver Foundation - User-mode Driver Framework","Stopped","LocalSystem"
"MANWSR0004","Application Experience","Stopped","localSystem"
"MANWSR0004","Application Layer Gateway Service","Stopped","NT AUTHORITY\LocalService"
"MANWSR0004","Application Host Helper Service","Running","LocalSystem"
"MANWSR0004","Application Identity","Stopped","NT Authority\LocalService"
"MANWSR0004","Application Information","Running","LocalSystem"
"MANWSR0004","Application Management","Stopped","LocalSystem"
"MANWSR0004","ASP.NET State Service","Stopped","NT AUTHORITY\NetworkService"
"MANWSR0004","Windows Audio Endpoint Builder","Stopped","LocalSystem"
"MANWSR0004","Windows Audio","Stopped","NT AUTHORITY\LocalService"
"MANWSR0004","Base Filtering Engine","Running","NT AUTHORITY\LocalService"
"MANWSR0004","Background Intelligent Transfer Service","Stopped","LocalSystem"
"MANWSR0004","NetBackup Bare Metal Restore Boot Server","Stopped","LocalSystem"
"MANWSR0004","Computer Browser","Stopped","LocalSystem"
"MANWSR0004","LANDesk(R) Management Agent","Running","LocalSystem"
"MANWSR0004","Certificate Propagation","Running","LocalSystem"
"MANWSR0004","Microsoft .NET Framework NGEN v2.0.50727_X86","Stopped","LocalSystem"
"MANWSR0004","Microsoft .NET Framework NGEN v2.0.50727_X64","Stopped","LocalSystem"
"MANWSR0004","Microsoft .NET Framework NGEN v4.0.30319_X86","Stopped","LocalSystem"
"MANWSR0004","Microsoft .NET Framework NGEN v4.0.30319_X64","Stopped","LocalSystem"
"MANWSR0004","COM+ System Application","Running","LocalSystem"
"MANWSR0004","Cryptographic Services","Running","NT Authority\NetworkService"
"MANWSR0004","DCOM Server Process Launcher","Running","LocalSystem"
"MANWSR0004","Disk Defragmenter","Stopped","localSystem"
"MANWSR0004","DHCP Client","Running","NT Authority\LocalService"
"MANWSR0004","Diagnostics Tracking Service","Running","LocalSystem"
"MANWSR0004","DNS Client","Running","NT AUTHORITY\NetworkService"
"MANWSR0004","Wired AutoConfig","Stopped","localSystem"
"MANWSR0004","Diagnostic Policy Service","Running","NT AUTHORITY\LocalService"
"MANWSR0004","Extensible Authentication Protocol","Stopped","localSystem"
"MANWSR0004","Encrypting File System (EFS)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF ATPAT1 Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF ATSFD1 Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF ATUMOD Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF DE2007 Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF DKPAT1 Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF EP1038 Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF EP122K Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF EP2000 Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF EPOPPO Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF ES3101 Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF ESCCPS Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF ESEPVL Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF ESINVE Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF ESTOPO Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF ESTSUB Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF FIEPFI Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF FIHAKE Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF FIPCT1 Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF FISUBS Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF FIUMOD Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF FMGRDN Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF FM Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF FRDPT4 Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF FRSUBS Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF IBR101 Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF IBR401 Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF IBRSFD Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF ISEPVL Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF ISPAT1 Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF LTPAT1 Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF NLAANV Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF NLEPNL Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF NLPOST Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF PLPAT1 Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF PLWZU1 Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF ROB01A Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF ROEPRO Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF ROPCT1 Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF SEPAT1 Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF SESFD1 Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF SEVAL1 Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF SK4001 Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF SK8001 Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF SK8002 Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF SKSFD1 Server (FireBird)","Stopped","LocalSystem"
"MANWSR0004","EPO OLF UK177E Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF UKNPUK Server (FireBird)","Running","LocalSystem"
"MANWSR0004","EPO OLF UKSFDE Server (FireBird)","Running","LocalSystem"
"MANWSR0004","Windows Event Log","Running","NT AUTHORITY\LocalService"
"MANWSR0004","COM+ Event System","Running","NT AUTHORITY\LocalService"
"MANWSR0004","Microsoft Fibre Channel Platform Registration Service","Stopped","NT AUTHORITY\LocalService"
"MANWSR0004","Function Discovery Provider Host","Stopped","NT AUTHORITY\LocalService"
"MANWSR0004","Function Discovery Resource Publication","Stopped","NT AUTHORITY\LocalService"
"MANWSR0004","Firebird Guardian - OLF","Running","LocalSystem"
"MANWSR0004","Firebird Server - OLF","Running","LocalSystem"
"MANWSR0004","Windows Font Cache Service","Running","NT AUTHORITY\LocalService"
"MANWSR0004","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","NT Authority\LocalService"
"MANWSR0004","Group Policy Client","Running","LocalSystem"
"MANWSR0004","Human Interface Device Access","Stopped","LocalSystem"
"MANWSR0004","Health Key and Certificate Management","Stopped","localSystem"
"MANWSR0004","Windows CardSpace","Stopped","LocalSystem"
"MANWSR0004","Internet Explorer ETW Collector Service","Stopped","LocalSystem"
"MANWSR0004","IKE and AuthIP IPsec Keying Modules","Running","LocalSystem"
"MANWSR0004","Intel Local Scheduler Service","Running","LocalSystem"
"MANWSR0004","Intel PDS","Running","LocalSystem"
"MANWSR0004","PnP-X IP Bus Enumerator","Stopped","LocalSystem"
"MANWSR0004","IP Helper","Running","LocalSystem"
"MANWSR0004","CNG Key Isolation","Stopped","LocalSystem"
"MANWSR0004","KtmRm for Distributed Transaction Coordinator","Stopped","NT AUTHORITY\NetworkService"
"MANWSR0004","LANDesk Policy Invoker","Running","LocalSystem"
"MANWSR0004","LANDesk Targeted Multicast","Running","LocalSystem"
"MANWSR0004","Server","Running","LocalSystem"
"MANWSR0004","Workstation","Running","NT AUTHORITY\NetworkService"
"MANWSR0004","LiveUpdate","Stopped","LocalSystem"
"MANWSR0004","Link-Layer Topology Discovery Mapper","Stopped","NT AUTHORITY\LocalService"
"MANWSR0004","TCP/IP NetBIOS Helper","Running","NT AUTHORITY\LocalService"
"MANWSR0004","Multimedia Class Scheduler","Stopped","LocalSystem"
"MANWSR0004","Windows Firewall","Running","NT Authority\LocalService"
"MANWSR0004","Distributed Transaction Coordinator","Running","NT AUTHORITY\NetworkService"
"MANWSR0004","Microsoft iSCSI Initiator Service","Stopped","LocalSystem"
"MANWSR0004","Windows Installer","Stopped","LocalSystem"
"MANWSR0004","NetBackup Deduplication Multi-Threaded Agent","Running","LocalSystem"
"MANWSR0004","Network Access Protection Agent","Stopped","NT AUTHORITY\NetworkService"
"MANWSR0004","NetBackup BMR MTFTP Service","Stopped","LocalSystem"
"MANWSR0004","NetBackup BMR PXE Service","Stopped","LocalSystem"
"MANWSR0004","NetBackup Client Service","Running","LocalSystem"
"MANWSR0004","NetBackup Discovery Framework","Running","LocalSystem"
"MANWSR0004","NetBackup Legacy Client Service","Running","LocalSystem"
"MANWSR0004","NetBackup Legacy Network Service","Running","LocalSystem"
"MANWSR0004","NetBackup Proxy Service","Stopped","LocalSystem"
"MANWSR0004","NetBackup SAN Client Fibre Transport Service","Stopped","LocalSystem"
"MANWSR0004","Netlogon","Running","LocalSystem"
"MANWSR0004","Network Connections","Running","LocalSystem"
